suite,suite_label,tier,target_label,model_tier,model_tier_label,model,model_label,batch,run_id,scenario_id,visibility,difficulty,expected_step_count,passed_until_step,first_failed_step,step_progress_until_failure,first_failed_action,first_failed_component,first_failed_actor,first_failure_group,first_failure_raw,first_failure_before_screenshot,first_failure_after_screenshot
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-452b1096,private_09_clinician_handoff_table_note,private,,14,13,14.0,0.9285714285714286,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r05/20260513-095122-452b1096/screenshots/private_09_clinician_handoff_table_note/014-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r05/20260513-095122-452b1096/screenshots/private_09_clinician_handoff_table_note/014-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-9764c69c,private_09_clinician_handoff_table_note,private,,14,13,14.0,0.9285714285714286,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r08/20260513-095122-9764c69c/screenshots/private_09_clinician_handoff_table_note/014-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r08/20260513-095122-9764c69c/screenshots/private_09_clinician_handoff_table_note/014-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095709-a45624e1,private_09_clinician_handoff_table_note,private,,14,13,14.0,0.9285714285714286,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/T/20260513T003251Z_clinic_tiera_mtf_10x/runs/gemini_flash_latest/r06/20260513-095709-a45624e1/screenshots/private_09_clinician_handoff_table_note/014-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/T/20260513T003251Z_clinic_tiera_mtf_10x/runs/gemini_flash_latest/r06/20260513-095709-a45624e1/screenshots/private_09_clinician_handoff_table_note/014-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-f8a80a99,private_12_rooms_board_initial,private,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_order_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r04/20260513-095122-f8a80a99/screenshots/private_12_rooms_board_initial/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r04/20260513-095122-f8a80a99/screenshots/private_12_rooms_board_initial/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-452b1096,private_12_rooms_board_initial,private,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r05/20260513-095122-452b1096/screenshots/private_12_rooms_board_initial/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r05/20260513-095122-452b1096/screenshots/private_12_rooms_board_initial/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-9764c69c,private_12_rooms_board_initial,private,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r08/20260513-095122-9764c69c/screenshots/private_12_rooms_board_initial/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r08/20260513-095122-9764c69c/screenshots/private_12_rooms_board_initial/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095723-e19a3062,private_12_rooms_board_initial,private,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/T/20260513T003251Z_clinic_tiera_mtf_10x/runs/gemini_flash_latest/r09/20260513-095723-e19a3062/screenshots/private_12_rooms_board_initial/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/T/20260513T003251Z_clinic_tiera_mtf_10x/runs/gemini_flash_latest/r09/20260513-095723-e19a3062/screenshots/private_12_rooms_board_initial/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,F,Frontier,gpt54,GPT-5.4,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095737-7a945b73,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r02/20260513-095737-7a945b73/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r02/20260513-095737-7a945b73/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,F,Frontier,gpt54,GPT-5.4,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095739-98c96f0e,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r03/20260513-095739-98c96f0e/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r03/20260513-095739-98c96f0e/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,F,Frontier,gpt54,GPT-5.4,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095740-7ea50bed,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r04/20260513-095740-7ea50bed/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r04/20260513-095740-7ea50bed/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,F,Frontier,gpt54,GPT-5.4,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095742-c126f281,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r05/20260513-095742-c126f281/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r05/20260513-095742-c126f281/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,F,Frontier,gpt54,GPT-5.4,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095808-0d3239d0,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r09/20260513-095808-0d3239d0/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/F/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54/r09/20260513-095808-0d3239d0/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-dd9552e2,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r02/20260513-095122-dd9552e2/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r02/20260513-095122-dd9552e2/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-f8a80a99,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_order_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r04/20260513-095122-f8a80a99/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r04/20260513-095122-f8a80a99/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-452b1096,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_order_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r05/20260513-095122-452b1096/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r05/20260513-095122-452b1096/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-9764c69c,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r08/20260513-095122-9764c69c/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r08/20260513-095122-9764c69c/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-38ae3449,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r09/20260513-095122-38ae3449/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r09/20260513-095122-38ae3449/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,T,Mid-range,claude_sonnet46,Claude Sonnet 4.6,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095623-6d8a62dc,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/T/20260513T003251Z_clinic_tiera_mtf_10x/runs/claude_sonnet46/r03/20260513-095623-6d8a62dc/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/T/20260513T003251Z_clinic_tiera_mtf_10x/runs/claude_sonnet46/r03/20260513-095623-6d8a62dc/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,T,Mid-range,gemini_flash_latest,Gemini 3.1 Flash,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095651-e039ea77,public_01_filter_urgent_queue,public,,6,5,6.0,0.8333333333333334,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/T/20260513T003251Z_clinic_tiera_mtf_10x/runs/gemini_flash_latest/r01/20260513-095651-e039ea77/screenshots/public_01_filter_urgent_queue/006-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/T/20260513T003251Z_clinic_tiera_mtf_10x/runs/gemini_flash_latest/r01/20260513-095651-e039ea77/screenshots/public_01_filter_urgent_queue/006-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-f8a80a99,public_06_clinician_creates_handoff_task,public,,14,13,14.0,0.9285714285714286,snapshot,,,rendered-projection mismatch,assertion_table_order_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r04/20260513-095122-f8a80a99/screenshots/public_06_clinician_creates_handoff_task/014-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r04/20260513-095122-f8a80a99/screenshots/public_06_clinician_creates_handoff_task/014-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-452b1096,public_06_clinician_creates_handoff_task,public,,14,13,14.0,0.9285714285714286,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r05/20260513-095122-452b1096/screenshots/public_06_clinician_creates_handoff_task/014-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r05/20260513-095122-452b1096/screenshots/public_06_clinician_creates_handoff_task/014-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,gpt54_nano,GPT-5.4 nano,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095122-9764c69c,public_06_clinician_creates_handoff_task,public,,14,13,14.0,0.9285714285714286,snapshot,,,rendered-projection mismatch,assertion_table_cell_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r08/20260513-095122-9764c69c/screenshots/public_06_clinician_creates_handoff_task/014-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/gpt54_nano/r08/20260513-095122-9764c69c/screenshots/public_06_clinician_creates_handoff_task/014-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,claude_haiku45,Claude Haiku 4.5,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095201-b2bfc288,private_02_filter_primary_queue,private,,6,2,3.0,0.3333333333333333,snapshot,,,route / persistence drift,assertion_browser_page_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/claude_haiku45/r01/20260513-095201-b2bfc288/screenshots/private_02_filter_primary_queue/003-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/claude_haiku45/r01/20260513-095201-b2bfc288/screenshots/private_02_filter_primary_queue/003-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,claude_haiku45,Claude Haiku 4.5,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095235-5b4f49cc,private_02_filter_primary_queue,private,,6,2,3.0,0.3333333333333333,snapshot,,,route / persistence drift,assertion_browser_page_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/claude_haiku45/r08/20260513-095235-5b4f49cc/screenshots/private_02_filter_primary_queue/003-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/claude_haiku45/r08/20260513-095235-5b4f49cc/screenshots/private_02_filter_primary_queue/003-after.png
clinic_shift_command,Clinic Shift Command,A,Clinic Shift Command A,M,Small,claude_haiku45,Claude Haiku 4.5,20260513T003251Z_clinic_tiera_mtf_10x,20260513-095201-b2bfc288,private_03_filter_imaging_queue,private,,6,2,3.0,0.3333333333333333,snapshot,,,route / persistence drift,assertion_browser_page_equals,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/claude_haiku45/r01/20260513-095201-b2bfc288/screenshots/private_03_filter_imaging_queue/003-before.png,/Users/chansungpark/Developers/backup/b/detoxbench/targets/web/clinic_shift_command/tier_a/cohorts/M/20260513T003251Z_clinic_tiera_mtf_10x/runs/claude_haiku45/r01/20260513-095201-b2bfc288/screenshots/private_03_filter_imaging_queue/003-after.png
